geometry,Pincode,District,Zone ID,Zone Name,Zone Type,Zone Speed Limit,Latitude,Longitude
"POLYGON ((77.59628140000001 12.9461377, 77.59627658472668 12.94603968285967, 77.59626218528041 12.945942609677983, 77.59623834033573 12.945847415322746, 77.59620527953251 12.945755016567634, 77.59616332126436 12.945666303263174, 77.59611286961231 12.94558212976698, 77.59605441045336 12.945503306715835, 77.5959885067812 12.945430593218813, 77.59591579328416 12.945364689546636, 77.59583697023302 12.945306230387697, 77.59575279673683 12.945255778735651, 77.59566408343237 12.945213820467488, 77.59557168467725 12.945180759664268, 77.59547649032201 12.945156914719597, 77.59537941714034 12.945142515273327, 77.5952814 12.9451377, 77.59518338285967 12.945142515273327, 77.595086309678 12.945156914719597, 77.59499111532276 12.945180759664268, 77.59489871656764 12.945213820467488, 77.59481000326318 12.945255778735651, 77.59472582976699 12.945306230387697, 77.59464700671585 12.945364689546636, 77.59457429321881 12.945430593218813, 77.59450838954665 12.945503306715835, 77.5944499303877 12.94558212976698, 77.59439947873565 12.945666303263174, 77.5943575204675 12.945755016567634, 77.59432445966428 12.945847415322746, 77.5943006147196 12.945942609677983, 77.59428621527333 12.94603968285967, 77.5942814 12.9461377, 77.59428621527333 12.946235717140329, 77.5943006147196 12.946332790322016, 77.59432445966428 12.946427984677253, 77.5943575204675 12.946520383432365, 77.59439947873565 12.946609096736825, 77.5944499303877 12.94669327023302, 77.59450838954665 12.946772093284164, 77.59457429321881 12.946844806781186, 77.59464700671585 12.946910710453363, 77.59472582976699 12.946969169612302, 77.59481000326318 12.947019621264348, 77.59489871656764 12.94706157953251, 77.59499111532276 12.947094640335731, 77.595086309678 12.947118485280402, 77.59518338285967 12.947132884726672, 77.5952814 12.947137699999999, 77.59537941714034 12.947132884726672, 77.59547649032201 12.947118485280402, 77.59557168467725 12.947094640335731, 77.59566408343237 12.94706157953251, 77.59575279673683 12.947019621264348, 77.59583697023302 12.946969169612302, 77.59591579328416 12.946910710453363, 77.5959885067812 12.946844806781186, 77.59605441045336 12.946772093284164, 77.59611286961231 12.94669327023302, 77.59616332126436 12.946609096736825, 77.59620527953251 12.946520383432365, 77.59623834033573 12.946427984677253, 77.59626218528041 12.946332790322016, 77.59627658472668 12.946235717140329, 77.59628140000001 12.9461377))",560069,Banglore,Z299,Dr. M H Marigowda Road,primary,50,12.9461377,77.5952814
"POLYGON ((77.5691604 12.9279886, 77.5626259 12.9334731, 77.5582599 12.922319, 77.55710145 12.91278685, 77.55792895 12.91231495, 77.56724415 12.91233625, 77.5691604 12.9279886))",560070,Banglore,Z278,Sri Kumarans College Road,residential,25,12.91231495,77.55792895
"POLYGON ((77.6400124 12.9580062, 77.64133365 12.9590348, 77.6412464 12.95901365, 77.6400124 12.9580062))",560071,Banglore,Z133,Gangarams Road,residential,20,12.9580062,77.6400124
"POLYGON ((77.50435155 12.9604721, 77.5227822 12.95312205, 77.5152865 12.979018, 77.50435155 12.9604721))",560072,Banglore,Z101,Outer Ring Road,trunk,50,12.96497655,77.51231855
"POLYGON ((77.47615555 13.01582745, 77.4982284 13.04825495, 77.49799445 13.04869745, 77.4891551 13.05183465, 77.4799945 13.04423325, 77.47615555 13.01582745))",560073,Banglore,Z224,Bangalore - Nelamangala Expressway,motorway,80,13.04926855,77.4954897
"POLYGON ((77.44182945 12.87366855, 77.44182463472667 12.87357053285967, 77.4418102352804 12.873473459677983, 77.44178639033572 12.873378265322746, 77.4417533295325 12.873285866567635, 77.44171137126435 12.873197153263174, 77.4416609196123 12.87311297976698, 77.44160246045335 12.873034156715836, 77.44153655678119 12.872961443218813, 77.44146384328415 12.872895539546636, 77.44138502023301 12.872837080387697, 77.44130084673682 12.872786628735652, 77.44121213343236 12.872744670467489, 77.44111973467724 12.872711609664268, 77.441024540322 12.872687764719597, 77.44092746714033 12.872673365273327, 77.44082945 12.87266855, 77.44073143285966 12.872673365273327, 77.44063435967799 12.872687764719597, 77.44053916532275 12.872711609664268, 77.44044676656763 12.872744670467489, 77.44035805326317 12.872786628735652, 77.44027387976698 12.872837080387697, 77.44019505671584 12.872895539546636, 77.4401223432188 12.872961443218813, 77.44005643954664 12.873034156715836, 77.43999798038769 12.87311297976698, 77.43994752873564 12.873197153263174, 77.43990557046749 12.873285866567635, 77.43987250966427 12.873378265322746, 77.43984866471959 12.873473459677983, 77.43983426527332 12.87357053285967, 77.43982944999999 12.87366855, 77.43983426527332 12.87376656714033, 77.43984866471959 12.873863640322016, 77.43987250966427 12.873958834677254, 77.43990557046749 12.874051233432365, 77.43994752873564 12.874139946736825, 77.43999798038769 12.87422412023302, 77.44005643954664 12.874302943284164, 77.4401223432188 12.874375656781186, 77.44019505671584 12.874441560453363, 77.44027387976698 12.874500019612302, 77.44035805326317 12.874550471264348, 77.44044676656763 12.87459242953251, 77.44053916532275 12.874625490335731, 77.44063435967799 12.874649335280402, 77.44073143285966 12.874663734726672, 77.44082945 12.874668549999999, 77.44092746714033 12.874663734726672, 77.441024540322 12.874649335280402, 77.44111973467724 12.874625490335731, 77.44121213343236 12.87459242953251, 77.44130084673682 12.874550471264348, 77.44138502023301 12.874500019612302, 77.44146384328415 12.874441560453363, 77.44153655678119 12.874375656781186, 77.44160246045335 12.874302943284164, 77.4416609196123 12.87422412023302, 77.44171137126435 12.874139946736825, 77.4417533295325 12.874051233432365, 77.44178639033572 12.873958834677254, 77.4418102352804 12.873863640322016, 77.44182463472667 12.87376656714033, 77.44182945 12.87366855))",560074,Banglore,Z523,Bengaluru-Mysuru Expressway,motorway,100,12.87366855,77.44082945
"POLYGON ((77.65179925 12.97414545, 77.656657 12.96230025, 77.6655677 12.9585622, 77.6663012 12.95832855, 77.66631705 12.95840555, 77.65276015 12.9758465, 77.65239665 12.97616825, 77.65209745 12.975531, 77.65179925 12.97414545))",560075,Banglore,-,Unnamed Zone,residential,30,12.97414545,77.65179925
"POLYGON ((77.59592815 12.8941786, 77.5998931 12.85366245, 77.6002585 12.8536765, 77.60594115 12.8541915, 77.60635755 12.8543144, 77.6229946 12.8625499, 77.6258177 12.8744331, 77.6260314 12.8754198, 77.62249295 12.90340405, 77.6167722 12.91614175, 77.61520415 12.9163136, 77.6149858 12.91633345, 77.6146228 12.9163606, 77.60009435 12.9164495, 77.59592815 12.8941786))",560076,Banglore,Z101,Outer Ring Road,construction,50,12.9164495,77.60009435
"POLYGON ((77.64364565 13.0475422, 77.66593525 13.0431178, 77.64880135 13.0602714, 77.64364565 13.0475422))",560077,Banglore,-,Unnamed Zone,service,15,13.0475422,77.64364565
"POLYGON ((77.5667168 12.9129712, 77.5758839 12.89114785, 77.6000472 12.90478755, 77.60066055 12.90540785, 77.60060655 12.9072853, 77.60034415 12.9077925, 77.5902715 12.9164362, 77.58939 12.9166017, 77.5880062 12.9165498, 77.5667168 12.9129712))",560078,Banglore,Z101,Outer Ring Road,trunk,50,12.90621775,77.595386
"POLYGON ((77.5409086 12.99286565, 77.52062085 12.9868264, 77.52779315 12.9726116, 77.53784035 12.98013975, 77.53798675 12.9802584, 77.5409086 12.99286565))",560079,Banglore,Z160,2nd Cross Road,residential,20,12.9726116,77.52779315
"POLYGON ((77.58414315 13.01484125, 77.5727807 13.01461725, 77.57880755 13.00641575, 77.5789021 13.00656025, 77.58414315 13.01484125))",560080,Banglore,Z341,Dr. CV Raman Road,trunk,60,13.0145206,77.58339265
"POLYGON ((77.60599055 12.85403405, 77.57272955 12.85929695, 77.52749635 12.85776325, 77.52664615 12.85703095, 77.523396 12.8537456, 77.52248405 12.8521355, 77.52227435 12.85066165, 77.52224015 12.8502601, 77.5221597 12.8489748, 77.5417348 12.84391095, 77.5897402 12.8496736, 77.60568765 12.85395105, 77.60599055 12.85403405))",560083,Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.85776325,77.52749635
"POLYGON ((77.6286621 13.0210756, 77.62876 13.01688015, 77.63057375 13.01749175, 77.6338157 13.0220425, 77.63287495 13.0220759, 77.6286621 13.0210756))",560084,Banglore,Z160,2nd Cross Road,tertiary,30,13.01749175,77.63057375
"POLYGON ((77.5602281 12.9219556, 77.5469315 12.94041525, 77.53303475 12.9389223, 77.53172535 12.9365819, 77.53164515 12.93609865, 77.53198475 12.9267326, 77.54735 12.9202477, 77.5602281 12.9219556))",560085,Banglore,Z108,4th Main Road,residential,20,12.9259763,77.5400134
"POLYGON ((77.70738475 12.93589775, 77.7218995 12.93497165, 77.74577615 12.94214365, 77.74583115 12.9441333, 77.7201539 12.93917085, 77.70738475 12.93589775))",560087,Banglore,Z272,Eidgah Road,residential,20,12.9422381,77.7364237
"POLYGON ((77.5124906 13.0704364, 77.51248578472668 13.07033838285967, 77.5124713852804 13.070241309677984, 77.51244754033573 13.070146115322746, 77.51241447953251 13.070053716567635, 77.51237252126435 13.069965003263174, 77.51232206961231 13.06988082976698, 77.51226361045336 13.069802006715836, 77.5121977067812 13.069729293218813, 77.51212499328416 13.069663389546637, 77.51204617023302 13.069604930387698, 77.51196199673683 13.069554478735652, 77.51187328343237 13.06951252046749, 77.51178088467725 13.069479459664269, 77.51168569032201 13.069455614719597, 77.51158861714033 13.069441215273327, 77.5114906 13.0694364, 77.51139258285967 13.069441215273327, 77.51129550967799 13.069455614719597, 77.51120031532275 13.069479459664269, 77.51110791656764 13.06951252046749, 77.51101920326317 13.069554478735652, 77.51093502976698 13.069604930387698, 77.51085620671584 13.069663389546637, 77.51078349321881 13.069729293218813, 77.51071758954664 13.069802006715836, 77.5106591303877 13.06988082976698, 77.51060867873565 13.069965003263174, 77.5105667204675 13.070053716567635, 77.51053365966428 13.070146115322746, 77.5105098147196 13.070241309677984, 77.51049541527333 13.07033838285967, 77.5104906 13.0704364, 77.51049541527333 13.07053441714033, 77.5105098147196 13.070631490322016, 77.51053365966428 13.070726684677254, 77.5105667204675 13.070819083432365, 77.51060867873565 13.070907796736826, 77.5106591303877 13.07099197023302, 77.51071758954664 13.071070793284164, 77.51078349321881 13.071143506781187, 77.51085620671584 13.071209410453363, 77.51093502976698 13.071267869612303, 77.51101920326317 13.071318321264348, 77.51110791656764 13.071360279532511, 77.51120031532275 13.071393340335732, 77.51129550967799 13.071417185280403, 77.51139258285967 13.071431584726673, 77.5114906 13.0714364, 77.51158861714033 13.071431584726673, 77.51168569032201 13.071417185280403, 77.51178088467725 13.071393340335732, 77.51187328343237 13.071360279532511, 77.51196199673683 13.071318321264348, 77.51204617023302 13.071267869612303, 77.51212499328416 13.071209410453363, 77.5121977067812 13.071143506781187, 77.51226361045336 13.071070793284164, 77.51232206961231 13.07099197023302, 77.51237252126435 13.070907796736826, 77.51241447953251 13.070819083432365, 77.51244754033573 13.070726684677254, 77.5124713852804 13.070631490322016, 77.51248578472668 13.07053441714033, 77.5124906 13.0704364))",560090,Banglore,-,Unnamed Zone,residential,20,13.0704364,77.5114906
"POLYGON ((77.473816 12.99764165, 77.4720517 12.98896995, 77.4720936 12.9883507, 77.51627975 12.98044775, 77.52032115 12.98687485, 77.5218612 12.9943114, 77.50376165 13.0006838, 77.473816 12.99764165))",560091,Banglore,Z239,Magadi Road Exit,motorway_link,50,12.9927066,77.47305005
"POLYGON ((77.5932128 13.05576925, 77.5934161 13.05442225, 77.59359355 13.05722965, 77.59328315 13.05739145, 77.5932542 13.05738955, 77.5932128 13.05576925))",560092,Banglore,Z205,Bellary Road,trunk,80,13.05547365,77.5933519
"POLYGON ((77.676448 12.9830732, 77.6682174 12.98564475, 77.66891875 12.9846198, 77.6698492 12.98429745, 77.67591165 12.9826223, 77.676448 12.9830732))",560093,Banglore,Z316,"13th Cross, Kaggadasapura",residential,20,12.9826223,77.67591165
"POLYGON ((77.564106 13.0393993, 77.5713275 13.0283424, 77.5809988 13.0257608, 77.58098795 13.0277971, 77.5805983 13.03139615, 77.5783483 13.04874125, 77.57789025 13.04944805, 77.57575155 13.04846355, 77.5731105 13.04720325, 77.564106 13.0393993))",560094,Banglore,Z149,80 Feet Road,tertiary,50,13.028173,77.5727009
"POLYGON ((77.61410725 12.9312433, 77.62794255 12.93775105, 77.6117509 12.93643345, 77.61164485 12.935929, 77.61242135 12.93434815, 77.6138083 12.9316717, 77.61410725 12.9312433))",560095,Banglore,-,Unnamed Zone,service,20,12.93759705,77.6274803
"POLYGON ((77.53197285 13.0194587, 77.5278586 13.0109088, 77.5289669 13.0121026, 77.5319123 13.0192015, 77.53197285 13.0194587))",560096,Banglore,Z101,Outer Ring Road,trunk,50,13.0109088,77.5278586
"POLYGON ((77.5859437 13.07004985, 77.56043985 13.0822419, 77.55990815 13.08233725, 77.5529821 13.07782355, 77.55545935 13.0697373, 77.5601881 13.0671245, 77.5840492 13.06869005, 77.5859437 13.07004985))",560097,Banglore,Z126,Vidyaranyapura Road,secondary,40,13.08233725,77.55990815
"POLYGON ((77.50060615 12.92634005, 77.5135131 12.8934693, 77.51358205 12.89340115, 77.52514405 12.9037439, 77.5254005 12.903999, 77.527799 12.90726885, 77.5281001 12.9077593, 77.52844365 12.908319, 77.5314133 12.91509225, 77.53145385 12.9155141, 77.53141245 12.9161473, 77.51817135 12.9363069, 77.5174521 12.9362902, 77.51384225 12.9357359, 77.51366625 12.9356808, 77.51000235 12.9339059, 77.5066482 12.9313554, 77.50060615 12.92634005))",560098,Banglore,Z221,NICE Expressway,motorway,80,12.9161473,77.53141245
"POLYGON ((77.60965455 12.85487865, 77.67010175 12.84685515, 77.65847405 12.8703813, 77.65337235 12.8697355, 77.634183 12.86692835, 77.630058 12.86619015, 77.6291778 12.86590155, 77.62872145 12.86572105, 77.60965455 12.85487865))",560100,Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.86001315,77.65327125
"POLYGON ((77.63277155 12.90669315, 77.638774 12.9058093, 77.64441845 12.90629275, 77.6706742 12.9175767, 77.66857935 12.92730765, 77.66773155 12.9281731, 77.6654789 12.92774585, 77.6485638 12.92442865, 77.62273035 12.91723445, 77.6240183 12.9149263, 77.62491515 12.9136529, 77.63277155 12.90669315))",560102,Banglore,-,Unnamed Zone,service,25,12.925143,77.66470365
"POLYGON ((77.6985574 12.9155858, 77.70658315 12.93577195, 77.6976162 12.94349565, 77.6802529 12.9441883, 77.6653401 12.92286165, 77.66259665 12.9050029, 77.6732373 12.90011325, 77.6750851 12.89998135, 77.6985574 12.9155858))",560103,Banglore,Z119,Bellandur Lake Road,tertiary,20,12.93073095,77.6784899
"POLYGON ((77.54601865 12.86084605, 77.5541419 12.85506045, 77.5467898 12.8618936, 77.5462003 12.8617485, 77.54601865 12.86084605))",560108,Banglore,Z149,80 Feet Road,tertiary,50,12.85506045,77.5541419
"POLYGON ((77.5267391 12.8580242, 77.5269734 12.8584681, 77.5223445 12.85999085, 77.5218434 12.85999285, 77.5220565 12.8599019, 77.52228045 12.85980675, 77.52269895 12.8596367, 77.5267391 12.8580242))",560109,Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.8580242,77.5267391
"POLYGON ((77.47058175000001 12.9362418, 77.47057693472668 12.93614378285967, 77.47056253528041 12.936046709677983, 77.47053869033573 12.935951515322746, 77.47050562953251 12.935859116567634, 77.47046367126435 12.935770403263174, 77.47041321961231 12.93568622976698, 77.47035476045336 12.935607406715835, 77.4702888567812 12.935534693218813, 77.47021614328416 12.935468789546636, 77.47013732023302 12.935410330387697, 77.47005314673683 12.935359878735651, 77.46996443343237 12.935317920467488, 77.46987203467725 12.935284859664268, 77.46977684032201 12.935261014719597, 77.46967976714033 12.935246615273327, 77.46958175 12.9352418, 77.46948373285967 12.935246615273327, 77.469386659678 12.935261014719597, 77.46929146532275 12.935284859664268, 77.46919906656764 12.935317920467488, 77.46911035326318 12.935359878735651, 77.46902617976698 12.935410330387697, 77.46894735671584 12.935468789546636, 77.46887464321881 12.935534693218813, 77.46880873954665 12.935607406715835, 77.4687502803877 12.93568622976698, 77.46869982873565 12.935770403263174, 77.4686578704675 12.935859116567634, 77.46862480966428 12.935951515322746, 77.4686009647196 12.936046709677983, 77.46858656527333 12.93614378285967, 77.46858175 12.9362418, 77.46858656527333 12.936339817140329, 77.4686009647196 12.936436890322016, 77.46862480966428 12.936532084677253, 77.4686578704675 12.936624483432364, 77.46869982873565 12.936713196736825, 77.4687502803877 12.93679737023302, 77.46880873954665 12.936876193284164, 77.46887464321881 12.936948906781186, 77.46894735671584 12.937014810453363, 77.46902617976698 12.937073269612302, 77.46911035326318 12.937123721264348, 77.46919906656764 12.93716567953251, 77.46929146532275 12.937198740335731, 77.469386659678 12.937222585280402, 77.46948373285967 12.937236984726672, 77.46958175 12.937241799999999, 77.46967976714033 12.937236984726672, 77.46977684032201 12.937222585280402, 77.46987203467725 12.937198740335731, 77.46996443343237 12.93716567953251, 77.47005314673683 12.937123721264348, 77.47013732023302 12.937073269612302, 77.47021614328416 12.937014810453363, 77.4702888567812 12.936948906781186, 77.47035476045336 12.936876193284164, 77.47041321961231 12.93679737023302, 77.47046367126435 12.936713196736825, 77.47050562953251 12.936624483432364, 77.47053869033573 12.936532084677253, 77.47056253528041 12.936436890322016, 77.47057693472668 12.936339817140329, 77.47058175000001 12.9362418))",560110,Banglore,Z117,NICE Peripheral Ring Road,motorway,80,12.9362418,77.46958175
"POLYGON ((77.5555413 12.8955168, 77.57316855 12.90644865, 77.57012025 12.90843855, 77.5555413 12.8955168))",560111,Banglore,Z101,Outer Ring Road,trunk,50,12.90644865,77.57316855
"POLYGON ((77.65766925 13.02057665, 77.65766443472667 13.020478632859671, 77.6576500352804 13.020381559677984, 77.65762619033572 13.020286365322747, 77.6575931295325 13.020193966567636, 77.65755117126434 13.020105253263175, 77.6575007196123 13.02002107976698, 77.65744226045335 13.019942256715836, 77.65737635678119 13.019869543218814, 77.65730364328415 13.019803639546637, 77.65722482023301 13.019745180387698, 77.65714064673682 13.019694728735653, 77.65705193343236 13.01965277046749, 77.65695953467724 13.01961970966427, 77.656864340322 13.019595864719598, 77.65676726714032 13.019581465273328, 77.65666925 13.019576650000001, 77.65657123285966 13.019581465273328, 77.65647415967798 13.019595864719598, 77.65637896532274 13.01961970966427, 77.65628656656763 13.01965277046749, 77.65619785326317 13.019694728735653, 77.65611367976697 13.019745180387698, 77.65603485671583 13.019803639546637, 77.6559621432188 13.019869543218814, 77.65589623954664 13.019942256715836, 77.65583778038769 13.02002107976698, 77.65578732873564 13.020105253263175, 77.65574537046749 13.020193966567636, 77.65571230966427 13.020286365322747, 77.65568846471959 13.020381559677984, 77.65567406527332 13.020478632859671, 77.65566924999999 13.02057665, 77.65567406527332 13.02067466714033, 77.65568846471959 13.020771740322017, 77.65571230966427 13.020866934677255, 77.65574537046749 13.020959333432366, 77.65578732873564 13.021048046736826, 77.65583778038769 13.02113222023302, 77.65589623954664 13.021211043284165, 77.6559621432188 13.021283756781187, 77.65603485671583 13.021349660453364, 77.65611367976697 13.021408119612303, 77.65619785326317 13.021458571264349, 77.65628656656763 13.021500529532512, 77.65637896532274 13.021533590335732, 77.65647415967798 13.021557435280403, 77.65657123285966 13.021571834726673, 77.65666925 13.02157665, 77.65676726714032 13.021571834726673, 77.656864340322 13.021557435280403, 77.65695953467724 13.021533590335732, 77.65705193343236 13.021500529532512, 77.65714064673682 13.021458571264349, 77.65722482023301 13.021408119612303, 77.65730364328415 13.021349660453364, 77.65737635678119 13.021283756781187, 77.65744226045335 13.021211043284165, 77.6575007196123 13.02113222023302, 77.65755117126434 13.021048046736826, 77.6575931295325 13.020959333432366, 77.65762619033572 13.020866934677255, 77.6576500352804 13.020771740322017, 77.65766443472667 13.02067466714033, 77.65766925 13.02057665))",560113,Banglore,Z160,2nd Cross Road,residential,30,13.02057665,77.65666925
"POLYGON ((77.62910555 12.86598735, 77.65308905 12.86996675, 77.63985705 12.8891101, 77.63964485 12.8893063, 77.62642555 12.8856313, 77.62612305 12.8849896, 77.62596505 12.884648, 77.6254581 12.87784485, 77.6290719 12.8660374, 77.62910555 12.86598735))",560114,Banglore,-,Unnamed Zone,tertiary,40,12.8750211,77.6488995
"POLYGON ((77.6609613 12.86041885, 77.6550964 12.8679785, 77.6543783 12.8688759, 77.65391665 12.86943545, 77.6535493 12.86988045, 77.6533827 12.86997255, 77.65341185 12.8699336, 77.6537109 12.86955325, 77.6607133 12.86066735, 77.6609613 12.86041885))",560500,Banglore,Z238,Electronic City Elevated Expressway,motorway,60,12.86066735,77.6607133
